tag_name,tag_prob,tag_resp,#_in_feedback,prob_threshold
GROUP_COL,0.006171063985675573,0,3,0.995
GROUP_COL,0.00538126565515995,0,4,0.995
GROUP_COL,0.0002208592341048643,1,5,0.995
ORDER_AGG_v2,0.9468920711028036,0,6,0.995
ORDER_AGG_v2,0.6620100118251347,0,7,0.995
ORDER_AGG_v2,0.22706307582659532,0,8,0.995
ORDER_AGG_v2,0.18327272543813433,1,9,0.995
SELECT_AGG_v2,0.7418332695960999,1,1,0.995
GROUP_COL,0.952081024646759,0,2,0.995
GROUP_COL,0.031021038070321083,0,3,0.995
GROUP_COL,0.008511566556990147,0,4,0.995
GROUP_COL,0.008112489245831966,1,5,0.995
ORDER_AGG_v2,0.9944156238782079,0,6,0.995
ORDER_AGG_v2,0.38406057018710416,0,7,0.995
ORDER_AGG_v2,0.10486815883243888,0,8,0.995
ORDER_AGG_v2,0.08389348268027148,0,9,0.995
ORDER_DESC_ASC,0.9947493672370911,0,10,0.995
SELECT_AGG_v2,0.4754786193370819,0,1,0.995
SELECT_AGG_v2,0.4318857192993164,1,2,0.995
SELECT_AGG_v2,0.0689857602119446,0,3,0.995
SELECT_AGG_v2,0.01820473745465279,0,4,0.995
SELECT_AGG_v2,0.9947031140327454,1,5,0.995
GROUP_COL,0.987598717212677,0,6,0.995
GROUP_COL,0.006984627805650234,1,7,0.995
GROUP_COL,0.002962699858471751,0,8,0.995
GROUP_COL,0.002407711697742343,0,9,0.995
ORDER_AGG_v2,0.9124227318546313,0,10,0.995
ORDER_AGG_v2,0.7332675286084188,1,11,0.995
ORDER_AGG_v2,0.31661770996173516,0,12,0.995
ORDER_AGG_v2,0.2520381477143203,0,13,0.995
ORDER_DESC_ASC,0.9919816851615906,1,14,0.995
SELECT_AGG_v2,0.7551756501197815,0,1,0.995
SELECT_AGG_v2,0.1831723302602768,1,2,0.995
SELECT_AGG_v2,0.05177621915936469,0,3,0.995
SELECT_AGG_v2,0.009133836254477497,0,4,0.995
ORDER_DESC_ASC,0.9744220972061157,0,5,0.995
GROUP_COL,0.9685614705085754,0,1,0.995
GROUP_COL,0.01700950227677822,0,2,0.995
GROUP_COL,0.009929902851581573,0,3,0.995
GROUP_COL,0.0022824297193437815,0,4,0.995
ORDER_AGG_v2,0.9567734982618888,0,5,0.995
ORDER_AGG_v2,0.5836880060995555,0,6,0.995
ORDER_AGG_v2,0.37542942576372473,0,7,0.995
ORDER_AGG_v2,0.2813036727460745,0,8,0.995
ORDER_DESC_ASC,0.7534195780754089,0,9,0.995
SELECT_AGG_v2,0.9705485105514526,0,1,0.995
SELECT_AGG_v2,0.02298406884074211,0,2,0.995
SELECT_AGG_v2,0.00634729349985719,0,3,0.995
SELECT_AGG_v2,4.521632945397872e-05,0,4,0.995
SELECT_AGG_v2,0.8818780183792114,0,1,0.995
SELECT_AGG_v2,0.056377653032541275,1,2,0.995
SELECT_AGG_v2,0.04708462953567505,1,3,0.995
SELECT_AGG_v2,0.00911607127636671,0,4,0.995
SELECT_AGG_v2,0.9835780858648798,0,5,0.995
SELECT_AGG_v2,0.36627044589865954,0,6,0.995
SELECT_AGG_v2,0.33271995696457546,0,7,0.995
SELECT_AGG_v2,0.3160240608721981,0,8,0.995
GROUP_COL,0.989030659198761,0,9,0.995
GROUP_COL,0.006547568831592798,1,10,0.995
GROUP_COL,0.002488406840711832,0,11,0.995
GROUP_COL,0.0011279609752818942,0,12,0.995
ORDER_DESC_ASC,0.9916340112686157,0,13,0.995
SELECT_AGG_v2,0.7427542209625244,0,1,0.995
SELECT_AGG_v2,0.18955202400684357,1,2,0.995
SELECT_AGG_v2,0.038447082042694085,1,3,0.995
SELECT_AGG_v2,0.01919520832598209,0,4,0.995
SELECT_AGG_v2,0.8871026261870364,0,5,0.995
SELECT_AGG_v2,0.10499097406864165,1,6,0.995
SELECT_AGG_v2,0.4255884944078242,0,7,0.995
SELECT_AGG_v2,0.012176401913166046,0,8,0.995
GROUP_COL,0.9896702170372009,0,9,0.995
GROUP_COL,0.008819138631224632,1,10,0.995
GROUP_COL,0.0008523011929355562,0,11,0.995
GROUP_COL,0.0004563475667964667,0,12,0.995
ORDER_AGG_v2,0.8961218744992964,0,13,0.995
ORDER_AGG_v2,0.7621753146314488,0,14,0.995
ORDER_AGG_v2,0.31612569921388833,0,15,0.995
ORDER_AGG_v2,0.2332801917903831,0,16,0.995
ORDER_DESC_ASC,0.9404852986335754,0,17,0.995
SELECT_AGG_v2,0.44625067710876465,0,1,0.995
SELECT_AGG_v2,0.3099778890609741,0,2,0.995
SELECT_AGG_v2,0.1749410331249237,1,3,0.995
SELECT_AGG_v2,0.045303154736757285,0,4,0.995
SELECT_AGG_v2,0.5803809762001038,1,5,0.995
GROUP_COL,0.3397364318370819,0,6,0.995
GROUP_COL,0.3095206320285797,0,7,0.995
GROUP_COL,0.17613397538661957,0,8,0.995
GROUP_COL,0.10373972356319427,1,9,0.995
HAV_AGG_v2,0.979606647986695,0,10,0.995
HAV_AGG_v2,0.43838207835305704,1,11,0.995
HAV_AGG_v2,0.43007687633836295,0,12,0.995
HAV_AGG_v2,0.25759395447536926,0,13,0.995
SELECT_AGG_v2,0.40879127383232117,0,1,0.995
SELECT_AGG_v2,0.2996993660926819,1,2,0.995
SELECT_AGG_v2,0.289806216955185,0,3,0.995
SELECT_AGG_v2,0.0008951419731602075,0,4,0.995
SELECT_AGG_v2,0.7099580764770508,0,5,0.995
SELECT_AGG_v2,0.1856287121772766,1,6,0.995
SELECT_AGG_v2,0.011407828889787192,0,7,0.995
SELECT_AGG_v2,0.004033946897834538,0,8,0.995
GROUP_COL,0.6852307319641113,0,9,0.995
GROUP_COL,0.16395676136016846,1,10,0.995
GROUP_COL,0.13318738341331482,0,11,0.995
GROUP_COL,0.01004051323980093,0,12,0.995
WHERE_COL,0.9942330718040466,1,1,0.995
WHERE_ROOT_TERM,0.6318491101264954,0,2,0.995
SELECT_AGG_v2,0.6189348101615906,0,1,0.995
SELECT_AGG_v2,0.197978213429451,1,2,0.995
SELECT_AGG_v2,0.17567318677902224,1,3,0.995
SELECT_AGG_v2,0.00592978438362479,0,4,0.995
WHERE_COL,0.8168056011199951,0,5,0.995
WHERE_COL,0.05193425342440605,0,6,0.995
WHERE_COL,0.03656750172376633,0,7,0.995
WHERE_COL,0.024935942143201828,0,8,0.995
WHERE_OP,0.9933617115020752,0,9,0.995
WHERE_OP,0.003450587159022689,0,10,0.995
WHERE_OP,0.038240250011884795,0,11,0.995
WHERE_OP,0.0004499326169025153,0,12,0.995
SELECT_AGG_v2,0.8308760458040713,1,13,0.995
SELECT_AGG_v2,0.6345521211624146,0,1,0.995
SELECT_AGG_v2,0.17689622938632968,0,2,0.995
SELECT_AGG_v2,0.14199459552764893,1,3,0.995
SELECT_AGG_v2,0.03674083948135376,0,4,0.995
SELECT_AGG_v2,0.10408789053937877,0,5,0.995
SELECT_AGG_v2,0.00011048828309867522,0,6,0.995
SELECT_AGG_v2,0.00010837119043571874,0,7,0.995
SELECT_AGG_v2,0.13416958006930754,0,8,0.995
SELECT_AGG_v2,0.7281059622764587,0,1,0.995
SELECT_AGG_v2,0.2715097963809967,1,2,0.995
SELECT_AGG_v2,0.0003197582555003462,1,3,0.995
SELECT_AGG_v2,5.9223162679700174e-05,0,4,0.995
SELECT_AGG_v2,0.8880083560943604,1,1,0.995
SELECT_AGG_v2,0.7154093980789185,1,2,0.995
SELECT_AGG_v2,0.527247965335846,0,1,0.995
SELECT_AGG_v2,0.42133522033691406,0,2,0.995
SELECT_AGG_v2,0.028390711173415187,1,3,0.995
SELECT_AGG_v2,0.24756087486492798,0,4,0.995
SELECT_AGG_v2,0.83070969581604,1,5,0.995
SELECT_AGG_v2,0.9232170581817627,1,1,0.995
SELECT_AGG_v2,0.937218189239502,1,2,0.995
SELECT_AGG_v2,0.9210454225540161,1,3,0.995
WHERE_COL,0.9927532076835632,0,4,0.995
WHERE_COL,0.002966806758195162,0,5,0.995
WHERE_COL,0.0023294328711926937,0,6,0.995
WHERE_COL,0.0010436255251988769,0,7,0.995
SELECT_AGG_v2,0.9801310896873474,1,1,0.995
SELECT_AGG_v2,0.8748239278793335,1,2,0.995
SELECT_AGG_v2,0.9149360656738281,1,3,0.995
SELECT_AGG_v2,0.9783531427383423,0,1,0.995
SELECT_AGG_v2,0.02164516411721706,1,2,0.995
SELECT_AGG_v2,1.2868721341874332e-06,1,3,0.995
SELECT_AGG_v2,4.4433599555304713e-07,0,4,0.995
SELECT_AGG_v2,0.987621009349823,1,1,0.995
SELECT_AGG_v2,0.9834643602371216,0,2,0.995
SELECT_AGG_v2,0.016532765701413158,1,3,0.995
SELECT_AGG_v2,2.6819102458830466e-06,1,4,0.995
SELECT_AGG_v2,1.428445699502845e-07,0,5,0.995
SELECT_AGG_v2,0.9903136491775513,1,1,0.995
SELECT_AGG_v2,0.9563726782798767,1,2,0.995
ORDER_AGG_v2,0.2718067169189453,0,3,0.995
ORDER_AGG_v2,0.270795077085495,0,4,0.995
ORDER_AGG_v2,0.17548909783363342,0,5,0.995
ORDER_AGG_v2,0.1354840099811554,0,6,0.995
GROUP_COL,0.8731544613838196,0,7,0.995
GROUP_COL,0.09857814013957977,0,8,0.995
GROUP_COL,0.01706375554203987,0,9,0.995
GROUP_COL,0.005671638064086437,0,10,0.995
WHERE_COL,0.36458930373191833,0,11,0.995
WHERE_COL,0.22770723700523376,0,12,0.995
WHERE_COL,0.18535645306110382,0,13,0.995
WHERE_COL,0.07021636515855789,0,14,0.995
WHERE_ROOT_TERM,0.991540253162384,0,15,0.995
GROUP_COL,0.618792712688446,1,16,0.995
SELECT_AGG_v2,0.9813050627708435,1,1,0.995
GROUP_COL,0.8046892881393433,0,2,0.995
GROUP_COL,0.12505340576171875,0,3,0.995
GROUP_COL,0.02794838137924671,0,4,0.995
GROUP_COL,0.011596711352467537,0,5,0.995
ORDER_AGG_v2,0.56790691614151,0,6,0.995
ORDER_AGG_v2,0.14951862394809723,0,7,0.995
ORDER_AGG_v2,0.11913912743330002,0,8,0.995
ORDER_AGG_v2,0.09367824345827101,0,9,0.995
WHERE_COL,0.3704912066459656,0,10,0.995
WHERE_COL,0.26529476046562195,0,11,0.995
WHERE_COL,0.1345682442188263,0,12,0.995
WHERE_COL,0.09882747381925583,0,13,0.995
WHERE_ROOT_TERM,0.9060422778129578,0,14,0.995
WHERE_COL,0.8964059352874756,1,1,0.995
SELECT_AGG_v2,0.9941582679748535,1,1,0.995
SELECT_AGG_v2,0.991443932056427,1,1,0.995
SELECT_AGG_v2,0.5096879601478577,1,2,0.995
WHERE_COL,0.8979356288909912,0,3,0.995
WHERE_COL,0.056463103741407394,0,4,0.995
WHERE_COL,0.04298285394906998,0,5,0.995
WHERE_COL,0.0011560643324628472,0,6,0.995
SELECT_AGG_v2,0.9212195873260498,1,1,0.995
SELECT_AGG_v2,0.6627717614173889,1,1,0.995
ORDER_LIMIT,0.8250269889831543,0,2,0.995
SELECT_AGG_v2,0.9774166345596313,0,1,0.995
SELECT_AGG_v2,0.019006352871656418,0,2,0.995
SELECT_AGG_v2,0.0026773449499160043,0,3,0.995
SELECT_AGG_v2,0.0007279551937244831,0,4,0.995
WHERE_COL,0.8037670254707336,0,5,0.995
WHERE_COL,0.19529303908348083,1,6,0.995
WHERE_COL,0.000813800492323935,0,7,0.995
WHERE_COL,0.00011337546311551705,0,8,0.995
WHERE_OP,0.9906569719314575,1,9,0.995
WHERE_ROOT_TERM,0.9385653734207153,1,10,0.995
WHERE_COL,0.9744320511817932,1,1,0.995
WHERE_COL,0.9025853276252747,0,2,0.995
WHERE_COL,0.09740171581506729,1,3,0.995
WHERE_COL,6.909331204951741e-06,0,4,0.995
WHERE_COL,4.018111212644726e-06,0,5,0.995
SELECT_AGG_v2,0.994461178779602,1,1,0.995
WHERE_COL,0.8602636456489563,1,2,0.995
IUEN_v2,0.6646196842193604,0,3,0.995
IUEN_v2,0.04198993369936943,0,4,0.995
IUEN_v2,0.01949126087129116,0,5,0.995
SELECT_AGG_v2,0.9818530678749084,1,1,0.995
WHERE_COL,0.8512257933616638,0,1,0.995
WHERE_COL,0.0944586768746376,0,2,0.995
WHERE_COL,0.042726729065179825,0,3,0.995
WHERE_COL,0.004512830637395382,0,4,0.995
SELECT_AGG_v2,0.8846541149520101,0,1,0.995
SELECT_AGG_v2,0.7293487879340794,0,2,0.995
SELECT_AGG_v2,0.5576658237593617,0,3,0.995
SELECT_AGG_v2,0.4891000794043488,1,4,0.995
SELECT_AGG_v2,0.9403706173726265,0,1,0.995
SELECT_AGG_v2,0.6192767798936537,0,2,0.995
SELECT_AGG_v2,0.4042681928319956,0,3,0.995
SELECT_AGG_v2,0.40861521771431053,1,4,0.995
SELECT_AGG_v2,0.8540174088352749,0,1,0.995
SELECT_AGG_v2,0.7719684893149836,1,2,0.995
SELECT_AGG_v2,0.5647884696136317,0,3,0.995
SELECT_AGG_v2,0.615855872990075,0,4,0.995
SELECT_AGG_v2,0.6276792287826538,1,1,0.995
SELECT_AGG_v2,0.6011486649513245,1,2,0.995
WHERE_COL,0.4477483332157135,0,3,0.995
WHERE_COL,0.27367541193962097,0,4,0.995
WHERE_COL,0.16784383356571198,1,5,0.995
WHERE_COL,0.07593794167041779,0,6,0.995
WHERE_COL,0.385590136051178,0,7,0.995
WHERE_COL,0.19249624013900757,0,8,0.995
WHERE_COL,0.03749088943004608,1,9,0.995
WHERE_COL,5.4360429203370586e-05,0,10,0.995
SELECT_AGG_v2,0.9736959934234619,1,1,0.995
SELECT_AGG_v2,0.8976790904998779,1,2,0.995
SELECT_AGG_v2,0.8527439832687378,0,3,0.995
SELECT_AGG_v2,0.13678675889968872,1,4,0.995
SELECT_AGG_v2,0.005611294880509378,0,5,0.995
SELECT_AGG_v2,0.00427769124507904,1,6,0.995
WHERE_COL,0.8620839715003967,0,7,0.995
WHERE_COL,0.08145425468683243,1,8,0.995
WHERE_COL,0.03429393097758293,0,9,0.995
WHERE_COL,0.014822934754192829,0,10,0.995
SELECT_AGG_v2,0.7422958612442017,1,1,0.995
SELECT_AGG_v2,0.957516074180603,1,2,0.995
WHERE_COL,0.5449419617652893,1,3,0.995
SELECT_AGG_v2,0.5847756266593933,0,1,0.995
SELECT_AGG_v2,0.2707100808620453,1,2,0.995
SELECT_AGG_v2,0.14323274791240692,1,3,0.995
SELECT_AGG_v2,0.00047162341070361446,1,4,0.995
WHERE_COL,0.9935805797576904,1,5,0.995
SELECT_AGG_v2,0.9347292855700794,1,1,0.995
WHERE_ROOT_TERM,0.7377256751060486,0,2,0.995
SELECT_AGG_v2,0.9926079585669133,0,3,0.995
SELECT_AGG_v2,0.4040246489851836,0,4,0.995
SELECT_AGG_v2,0.17512761538648142,0,5,0.995
SELECT_AGG_v2,0.16825394828277904,0,6,0.995
WHERE_OP,0.9639276266098022,1,7,0.995
SELECT_AGG_v2,0.9496992918183067,1,1,0.995
WHERE_ROOT_TERM,0.5583319664001465,0,2,0.995
SELECT_AGG_v2,0.8255313687132717,0,1,0.995
SELECT_AGG_v2,0.8070613334885095,0,2,0.995
SELECT_AGG_v2,0.49371857561542337,0,3,0.995
SELECT_AGG_v2,0.4582385744985301,0,4,0.995
SELECT_AGG_v2,0.9613031778132626,0,1,0.995
SELECT_AGG_v2,0.5834127718311323,0,2,0.995
SELECT_AGG_v2,0.3347466911700879,0,3,0.995
SELECT_AGG_v2,0.26100672156223925,0,4,0.995
SELECT_AGG_v2,0.8484742755932589,1,1,0.995
WHERE_COL,0.47222548723220825,0,2,0.995
WHERE_COL,0.4064232110977173,0,3,0.995
WHERE_COL,0.06776220351457596,0,4,0.995
WHERE_COL,0.03657543659210205,1,5,0.995
SELECT_AGG_v2,0.6113196015357971,0,6,0.995
SELECT_AGG_v2,0.2919842004776001,0,7,0.995
SELECT_AGG_v2,0.09607356041669844,1,8,0.995
SELECT_AGG_v2,0.0005637846770696343,0,9,0.995
SELECT_AGG_v2,0.8967643767798923,1,1,0.995
WHERE_COL,0.977425217628479,0,2,0.995
WHERE_COL,0.008114692755043507,1,3,0.995
WHERE_COL,0.0064252461306750774,0,4,0.995
WHERE_COL,0.005168752279132605,0,5,0.995
WHERE_OP,0.9592564246574738,1,6,0.995
SELECT_AGG_v2,0.6846118569374084,0,7,0.995
SELECT_AGG_v2,0.2803972065448761,1,8,0.995
SELECT_AGG_v2,0.0346454232931137,0,9,0.995
SELECT_AGG_v2,0.00031434529228135927,0,10,0.995
SELECT_AGG_v2,0.9414242554212077,1,1,0.995
WHERE_COL,0.9333003163337708,1,2,0.995
SELECT_AGG_v2,0.9654662609100342,1,3,0.995
SELECT_AGG_v2,0.9923662188628811,1,1,0.995
WHERE_COL,0.9897332787513733,1,2,0.995
SELECT_AGG_v2,0.8730711968453037,0,1,0.995
SELECT_AGG_v2,0.7297008090698622,0,2,0.995
SELECT_AGG_v2,0.5351196653762644,1,3,0.995
SELECT_AGG_v2,0.41934353581208483,0,4,0.995
WHERE_COL,0.7507632374763489,1,5,0.995
SELECT_AGG_v2,0.7878988981246948,0,6,0.995
SELECT_AGG_v2,0.12068311125040056,0,7,0.995
SELECT_AGG_v2,0.08719794452190399,1,8,0.995
SELECT_AGG_v2,0.002783352043479681,0,9,0.995
SELECT_AGG_v2,0.9527060092137972,1,1,0.995
WHERE_COL,0.8302456140518188,1,2,0.995
SELECT_AGG_v2,0.6941078901290894,1,3,0.995
SELECT_AGG_v2,0.9153512120246887,0,1,0.995
SELECT_AGG_v2,0.03674150630831719,0,2,0.995
SELECT_AGG_v2,0.02376122586429119,1,3,0.995
SELECT_AGG_v2,0.018063938245177266,0,4,0.995
SELECT_AGG_v2,0.7197942137718201,1,5,0.995
SELECT_AGG_v2,0.47624683380126953,0,1,0.995
SELECT_AGG_v2,0.2540700137615204,0,2,0.995
SELECT_AGG_v2,0.166082501411438,1,3,0.995
SELECT_AGG_v2,0.07938385754823686,0,4,0.995
SELECT_AGG_v2,0.5170791149139404,1,5,0.995
WHERE_OP,0.9700785875320435,1,6,0.995
SELECT_AGG_v2,0.8852614023287041,0,1,0.995
SELECT_AGG_v2,0.7879392300348036,1,2,0.995
SELECT_AGG_v2,0.11708872117719447,0,3,0.995
SELECT_AGG_v2,0.09774456947066627,0,4,0.995
SELECT_AGG_v2,0.9826784560693257,1,1,0.995
SELECT_AGG_v2,0.8123903540187934,0,1,0.995
SELECT_AGG_v2,0.3398078083992004,0,2,0.995
SELECT_AGG_v2,0.06957003474235536,0,3,0.995
SELECT_AGG_v2,0.4482603356303069,1,4,0.995
SELECT_AGG_v2,0.9849527478218079,0,1,0.995
SELECT_AGG_v2,0.012616107240319247,0,2,0.995
SELECT_AGG_v2,0.0016964924288913605,0,3,0.995
SELECT_AGG_v2,0.0005092225037515162,0,4,0.995
WHERE_COL,0.9712576866149902,0,5,0.995
WHERE_COL,0.02871238812804222,0,6,0.995
WHERE_COL,1.7547337847645395e-05,0,7,0.995
WHERE_COL,3.421204155529267e-06,0,8,0.995
ORDER_AGG_v2,0.9830904006958008,0,9,0.995
ORDER_AGG_v2,0.016909616068005562,0,10,0.995
ORDER_AGG_v2,3.596351305645836e-08,0,11,0.995
ORDER_AGG_v2,0.01285234417010767,0,12,0.995
SELECT_AGG_v2,0.9441597802908518,0,1,0.995
SELECT_AGG_v2,0.15291111171245575,1,2,0.995
SELECT_AGG_v2,0.4289723153029649,0,3,0.995
SELECT_AGG_v2,0.3007954559162345,0,4,0.995
SELECT_AGG_v2,0.5991678918633706,0,5,0.995
SELECT_AGG_v2,0.4771730628308964,0,6,0.995
SELECT_AGG_v2,0.025226477533578876,1,7,0.995
SELECT_AGG_v2,0.9988198820848484,0,8,0.995
SELECT_AGG_v2,0.9081184267997742,1,1,0.995
SELECT_AGG_v2,0.9525538092754484,0,1,0.995
SELECT_AGG_v2,0.6457267799014347,1,2,0.995
SELECT_AGG_v2,0.19688395382843593,0,3,0.995
SELECT_AGG_v2,0.13668508156783518,0,4,0.995
SELECT_AGG_v2,0.9525677561759949,0,1,0.995
SELECT_AGG_v2,0.4612881400629156,1,2,0.995
SELECT_AGG_v2,0.21379836888171125,0,3,0.995
SELECT_AGG_v2,1.1246345820836728e-05,0,4,0.995
SELECT_AGG_v2,0.7612209916114807,1,1,0.995
SELECT_AGG_v2,0.7319138050079346,0,2,0.995
SELECT_AGG_v2,0.251777321100235,1,3,0.995
SELECT_AGG_v2,0.016209546476602554,0,4,0.995
SELECT_AGG_v2,9.558772580930955e-05,1,5,0.995
SELECT_AGG_v2,0.9378560781478882,1,1,0.995
SELECT_AGG_v2,0.958695650100708,0,2,0.995
SELECT_AGG_v2,0.040371790528297424,1,3,0.995
SELECT_AGG_v2,0.0007613897323608397,0,4,0.995
SELECT_AGG_v2,9.712616883916782e-05,0,5,0.995
SELECT_AGG_v2,0.009006300009787086,1,6,0.995
SELECT_AGG_v2,0.8495315909385681,0,1,0.995
SELECT_AGG_v2,0.07948098331689835,1,2,0.995
SELECT_AGG_v2,0.03199321031570434,0,3,0.995
SELECT_AGG_v2,0.016570987179875367,0,4,0.995
SELECT_AGG_v2,0.029245451092720032,1,5,0.995
SELECT_AGG_v2,0.5066507458686829,0,1,0.995
SELECT_AGG_v2,0.4036560654640198,1,2,0.995
SELECT_AGG_v2,0.04157724604010582,0,3,0.995
SELECT_AGG_v2,0.03715801611542702,1,4,0.995
SELECT_AGG_v2,0.8231756091117859,0,1,0.995
SELECT_AGG_v2,0.10793235152959825,0,2,0.995
SELECT_AGG_v2,0.04558786377310753,1,3,0.995
SELECT_AGG_v2,0.021386193111538887,1,4,0.995
SELECT_AGG_v2,0.9035770893096924,0,1,0.995
SELECT_AGG_v2,0.07400684058666229,1,2,0.995
SELECT_AGG_v2,0.019187904894351963,1,3,0.995
SELECT_AGG_v2,0.0023208300117403273,0,4,0.995
SELECT_AGG_v2,0.9943029626629701,1,1,0.995
WHERE_COL,0.9017760753631592,0,1,0.995
WHERE_COL,0.08048755675554276,1,2,0.995
WHERE_COL,0.017684293910861015,0,3,0.995
WHERE_COL,3.596481110434979e-05,0,4,0.995
SELECT_AGG_v2,0.994889497756958,1,1,0.995
WHERE_OP,0.9928200840950012,0,1,0.995
WHERE_OP,0.13666413449632825,0,2,0.995
WHERE_OP,0.004308761563152075,0,3,0.995
WHERE_OP,0.0027486945036798716,0,4,0.995
WHERE_ROOT_TERM,0.9809550642967224,0,5,0.995
SELECT_AGG_v2,0.9873045725430324,1,6,0.995
SELECT_AGG_v2,0.8429537952556048,1,1,0.995
WHERE_OP,0.9257925152778625,1,1,0.995
WHERE_OP,0.9089463949203491,1,1,0.995
WHERE_OP,0.9744713306427002,1,2,0.995
ORDER_AGG_v2,0.9817384393749106,0,1,0.995
ORDER_AGG_v2,0.4461729552651782,0,2,0.995
ORDER_AGG_v2,0.33371064511542725,0,3,0.995
ORDER_AGG_v2,0.2698378683390016,0,4,0.995
SELECT_AGG_v2,0.9549692730074333,1,1,0.995
SELECT_AGG_v2,0.6618422269821167,1,1,0.995
SELECT_AGG_v2,0.9663646817207336,1,1,0.995
WHERE_COL,0.6841292381286621,0,2,0.995
WHERE_COL,0.3152778744697571,0,3,0.995
WHERE_COL,0.0005499348044395447,0,4,0.995
WHERE_COL,2.3837033950258046e-05,0,5,0.995
WHERE_COL,0.5466642379760742,0,6,0.995
WHERE_COL,0.4518493711948395,0,7,0.995
WHERE_COL,0.000695742666721344,0,8,0.995
WHERE_COL,0.00022296154929790646,0,9,0.995
SELECT_AGG_v2,0.9827363731662511,1,1,0.995
SELECT_AGG_v2,0.9226262210548777,1,1,0.995
SELECT_AGG_v2,0.7496160935024955,0,2,0.995
SELECT_AGG_v2,0.13927803933620453,1,3,0.995
SELECT_AGG_v2,0.5929555318005623,0,4,0.995
SELECT_AGG_v2,0.5886332133762167,1,5,0.995
GROUP_COL,0.9093107581138611,1,6,0.995
HAV_AGG_v2,0.8862585836539747,0,1,0.995
HAV_AGG_v2,0.7855937273103151,0,2,0.995
HAV_AGG_v2,0.1878981533531913,0,3,0.995
HAV_AGG_v2,0.16926576479504152,0,4,0.995
HAV_AGG_v2,0.9924907415949279,0,1,0.995
HAV_AGG_v2,0.4138883193426044,0,2,0.995
HAV_AGG_v2,0.11712352560619785,0,3,0.995
HAV_AGG_v2,0.0852729498856116,0,4,0.995
GROUP_COL,0.9412855505943298,1,1,0.995
SELECT_AGG_v2,0.6736629605293274,1,1,0.995
GROUP_COL,0.7685278058052063,0,2,0.995
GROUP_COL,0.2306850254535675,1,3,0.995
GROUP_COL,0.0004406966036185622,0,4,0.995
GROUP_COL,7.605482824146748e-05,0,5,0.995
SELECT_AGG_v2,0.9701204299926758,1,1,0.995
WHERE_OP,0.9713668823242188,1,1,0.995
IUEN_v2,0.9878278970718384,1,2,0.995
WHERE_OP,0.892286479473114,1,3,0.995
WHERE_OP,0.97214275598526,1,1,0.995
WHERE_OP,0.8741199970245361,1,2,0.995
SELECT_AGG_v2,0.8247886678259103,0,1,0.995
SELECT_AGG_v2,0.6414931094286546,0,2,0.995
SELECT_AGG_v2,0.6221727729932682,0,3,0.995
SELECT_AGG_v2,0.4030645748401148,0,4,0.995
SELECT_AGG_v2,0.7177067399024963,1,1,0.995
SELECT_AGG_v2,0.8547152280807495,0,1,0.995
SELECT_AGG_v2,0.14428231120109558,1,2,0.995
SELECT_AGG_v2,0.0005248743109405041,0,3,0.995
SELECT_AGG_v2,0.09079964222635224,0,4,0.995
SELECT_AGG_v2,0.9809734225273132,0,1,0.995
SELECT_AGG_v2,0.01250943168997765,1,2,0.995
SELECT_AGG_v2,0.006438824813812973,0,3,0.995
SELECT_AGG_v2,5.03270930494182e-05,0,4,0.995
WHERE_COL,0.9753040671348572,0,5,0.995
WHERE_COL,0.008108360692858696,0,6,0.995
WHERE_COL,0.005479724612087011,0,7,0.995
WHERE_COL,0.001341780531220138,1,8,0.995
WHERE_OP,0.9933288097381592,1,1,0.995
WHERE_OP,0.9747285842895508,1,2,0.995
WHERE_OP,0.9779090881347656,1,1,0.995
WHERE_OP,0.8631160855293274,1,2,0.995
SELECT_AGG_v2,0.8254932761192322,0,1,0.995
SELECT_AGG_v2,0.6225260699554365,1,2,0.995
SELECT_AGG_v2,0.02329873293638229,1,3,0.995
SELECT_AGG_v2,0.0002130403736373411,0,4,0.995
GROUP_COL,0.8215628862380981,0,5,0.995
GROUP_COL,0.1784297078847885,1,6,0.995
GROUP_COL,6.694994226563722e-06,0,7,0.995
GROUP_COL,8.499866055444727e-08,0,8,0.995
SELECT_AGG_v2,0.9911860713982309,1,1,0.995
SELECT_AGG_v2,0.7914836406707764,1,2,0.995
GROUP_COL,0.5487278699874878,1,3,0.995
SELECT_AGG_v2,0.9734469652175903,1,1,0.995
GROUP_COL,0.9844687581062317,1,2,0.995
SELECT_AGG_v2,0.8974362015724182,1,1,0.995
SELECT_AGG_v2,0.6106732487678528,1,1,0.995
SELECT_AGG_v2,0.924899697356385,1,2,0.995
GROUP_COL,0.9277045726776123,0,3,0.995
GROUP_COL,0.0648379698395729,1,4,0.995
GROUP_COL,0.007457464933395386,0,5,0.995
GROUP_COL,1.8675983426419407e-08,0,6,0.995
SELECT_AGG_v2,0.9144805669784546,1,1,0.995
SELECT_AGG_v2,0.963940441608429,1,1,0.995
GROUP_COL,0.6547370553016663,0,1,0.995
GROUP_COL,0.34003156423568726,0,2,0.995
GROUP_COL,0.005205447785556316,0,3,0.995
GROUP_COL,1.905945646285545e-05,0,4,0.995
GROUP_COL,0.7416402101516724,0,1,0.995
GROUP_COL,0.15094834566116333,0,2,0.995
GROUP_COL,0.10344227403402328,0,3,0.995
GROUP_COL,0.0034529061522334814,1,4,0.995
ORDER_DESC_ASC,0.9856562614440918,1,5,0.995
